1943	A Lady Takes a Chance	Oscar Gutiérrez	5.4	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/a_lady_takes_a_chance_1943
1978	Piranha	Carlos Alonso	5.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/piranha_1978
1944	Weird Woman	Paula Lago	5.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/weird_woman_1944
2012	The Drudgery Train	Luisa Molina	5.9	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/the_drudgery_train_2012
2012	Seven Psychopaths	Luisa Molina	6.3	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/seven_psychopaths_2012
1963	Cleopatra	Phill Freeman	6.0	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/cleopatra_1963
1996	Forbidden City Cop	Paula Lago	6.1	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/forbidden_city_cop_1996
2002	Distant	Luisa Molina	6.7	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/distant_2002
2018	Daughter of Mine	Paula Lago	5.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/daughter_of_mine_2018
2005	The Descent	Claire Johnson	6.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/the_descent_2005
2020	The Woodsman	Paul Pendergast	3.7	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/the_woodsman_2020
2019	Rome in Love	Phill Freeman	5.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/rome_in_love_2019
1980	Zombie Holocaust	Paul Pendergast	4.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/zombie_holocaust_1980
1991	Terminator 2: Judgment Day	Carlos Alonso	7.8	Película entretenida para pasar el rato	https.//palomitas.com/películas/carlos_alonso/terminator_2:_judgment_day_1991
2015	Dark Intentions	Fermín Álvarez	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/dark_intentions_2015
2013	Night Moves	Oscar Gutiérrez	5.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/night_moves_2013
2007	Seven Days	Luisa Molina	5.8	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/seven_days_2007
1953	The Heart of the Matter	Phill Freeman	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_heart_of_the_matter_1953
2018	Egg	Paula Lago	4.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/egg_2018
2017	Terror in Woods Creek	Carlos Alonso	2.5	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/terror_in_woods_creek_2017
1988	Permanent Record	Paula Lago	5.5	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/permanent_record_1988
1943	Secrets of a Ballerina	Oscar Gutiérrez	5.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/secrets_of_a_ballerina_1943
2020	Vengeance	Paul Pendergast	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/vengeance_2020
2014	Courting Chaos	Paula Lago	4.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/courting_chaos_2014
1974	The Klansman	Paula Lago	4.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_klansman_1974
2020	Tread	Paul Pendergast	6.3	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/tread_2020
2010	Breaking the Press	Paul Pendergast	3.9	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/breaking_the_press_2010
2017	Where's the Money	Carlos Alonso	4.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/where's_the_money_2017
2001	Fish People	Fermín Álvarez	3.9	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/fish_people_2001
2017	The Trouble with Mistletoe	Carlos Alonso	5.4	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/the_trouble_with_mistletoe_2017
2015	Christmas Eve	Fermín Álvarez	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/christmas_eve_2015
1954	Three Cases of Murder	Paula Lago	5.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/three_cases_of_murder_1954
2006	Unknown	Oscar Gutiérrez	5.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/unknown_2006
2007	Black Water	Luisa Molina	3.9	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/black_water_2007
2000	Shark Attack 2	Paul Pendergast	2.4	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/shark_attack_2_2000
2020	Next Door Neighbor	Paul Pendergast	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/next_door_neighbor_2020
1959	The Big Boss	Fermín Álvarez	6.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_big_boss_1959
2018	Await Further Instructions	Paula Lago	4.1	Una película aburrida	https.//cinemanía.com/paula/paula_lago/await_further_instructions_2018
1976	Tough Cop	Paula Lago	5.6	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/tough_cop_1976
2010	Westall '66: A Suburban UFO Mystery	Paul Pendergast	5.9	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/westall_'66:_a_suburban_ufo_mystery_2010
2019	Toshimaen: Haunted Park	Phill Freeman	3.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/toshimaen:_haunted_park_2019
2015	One More Time	Fermín Álvarez	4.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/one_more_time_2015
1998	Bio-Zombie	Paula Lago	5.6	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/bio-zombie_1998
2017	Co gai den tu hom qua	Carlos Alonso	6.1	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/co_gai_den_tu_hom_qua_2017
1943	Heaven Can Wait	Oscar Gutiérrez	6.1	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/heaven_can_wait_1943
1951	Othello	Phill Freeman	6.0	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/othello_1951
1992	An Ungentlemanly Act	Oscar Gutiérrez	6.4	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/an_ungentlemanly_act_1992
2011	Cargo	Phill Freeman	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/cargo_2011
2020	Unpregnant	Paul Pendergast	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/unpregnant_2020
2016	The Joy of Data	Paula Lago	5.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_joy_of_data_2016
2005	A Bittersweet Life	Claire Johnson	6.7	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/a_bittersweet_life_2005
2011	The Flowers of War	Phill Freeman	6.7	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/the_flowers_of_war_2011
2009	Jim Jefferies: I Swear to God	Phill Freeman	7.3	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/jim_jefferies:_i_swear_to_god_2009
2013	Now You See Me	Oscar Gutiérrez	6.4	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/now_you_see_me_2013
2014	Against the Sun	Paula Lago	5.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/against_the_sun_2014
2021	Things Heard & Seen	Phill Freeman	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/things_heard_&_seen_2021
1959	Breakout	Fermín Álvarez	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/breakout_1959
2006	The Valet	Oscar Gutiérrez	5.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_valet_2006
1998	9413	Paula Lago	4.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/9413_1998
2019	Already Gone	Phill Freeman	3.5	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/already_gone_2019
2015	Curious George 3: Back to the Jungle	Fermín Álvarez	4.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/curious_george_3:_back_to_the_jungle_2015
2021	Is Mindfulness Right for You?	Phill Freeman	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/is_mindfulness_right_for_you?_2021
1969	True Grit	Phill Freeman	6.6	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/true_grit_1969
2011	George Harrison: Living in the Material World	Phill Freeman	7.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/george_harrison:_living_in_the_material_world_2011
2010	Rubber	Paul Pendergast	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/rubber_2010
1994	Drop Zone	Fermín Álvarez	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/drop_zone_1994
2005	The Cave	Claire Johnson	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/the_cave_2005
1971	Shaft	Oscar Gutiérrez	5.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/shaft_1971
2012	She Wants Me	Luisa Molina	4.3	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/she_wants_me_2012
2004	Yesterday	Carlos Alonso	6.1	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/yesterday_2004
1965	Mirage	Carlos Alonso	6.5	Película entretenida para pasar el rato	https.//palomitas.com/películas/carlos_alonso/mirage_1965
2018	The Image Book	Paula Lago	5.5	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_image_book_2018
2009	Jo Koy: Don't Make Him Angry	Phill Freeman	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/jo_koy:_don't_make_him_angry_2009
2015	The Return	Fermín Álvarez	4.0	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/the_return_2015
1983	The Hunger	Phill Freeman	5.9	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/the_hunger_1983
1998	Ride	Paula Lago	3.9	Una película aburrida	https.//cinemanía.com/paula/paula_lago/ride_1998
2012	The Twilight Saga: Breaking Dawn - Part 2	Luisa Molina	4.8	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/the_twilight_saga:_breaking_dawn_-_part_2_2012
1995	Desperado	Claire Johnson	6.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/desperado_1995
1983	To Be or Not to Be	Phill Freeman	7.5	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/to_be_or_not_to_be_1983
2014	Xenia	Paula Lago	6.0	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/xenia_2014
2017	The Institute	Carlos Alonso	2.8	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/the_institute_2017
2013	Love and Honor	Oscar Gutiérrez	7.0	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/love_and_honor_2013
2000	Shadow of the Vampire	Paul Pendergast	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/shadow_of_the_vampire_2000
2017	The Institute	Carlos Alonso	5.5	Una buena película de acción y suspense	https.//palomitas.com/películas/carlos_alonso/the_institute_2017
1976	Robin and Marian	Paula Lago	5.8	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/robin_and_marian_1976
2018	A Leaf of Faith	Paula Lago	6.5	Un buen documental	https.//cinemanía.com/paula/paula_lago/a_leaf_of_faith_2018
2017	Valley of Bones	Carlos Alonso	3.5	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/valley_of_bones_2017
2019	Idol	Phill Freeman	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/idol_2019
2020	Curral	Paul Pendergast	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/curral_2020
1974	Emergency Squad	Paula Lago	5.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/emergency_squad_1974
1999	Election	Oscar Gutiérrez	6.4	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/election_1999
2018	The Big Fat Lie	Paula Lago	3.8	Una película aburrida	https.//cinemanía.com/paula/paula_lago/the_big_fat_lie_2018
2022	The Institute	Fermín Álvarez	3.5	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/the_institute_2022
1978	Blackout	Carlos Alonso	5.5	Una buena película de acción y suspense	https.//palomitas.com/películas/carlos_alonso/blackout_1978
2015	The Murder Case of Hana & Alice	Fermín Álvarez	6.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/the_murder_case_of_hana_&_alice_2015
1935	A Night at the Opera	Claire Johnson	7.1	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/a_night_at_the_opera_1935
1981	Centrespread	Phill Freeman	3.8	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/centrespread_1981
2017	Love by Chance	Carlos Alonso	5.5	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/love_by_chance_2017
2015	Martian Land	Fermín Álvarez	1.8	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/martian_land_2015
1995	The Tuskegee Airmen	Claire Johnson	6.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/the_tuskegee_airmen_1995
1993	Posse	Phill Freeman	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/posse_1993
2021	The Card Counter	Phill Freeman	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_card_counter_2021
2015	German Angst	Fermín Álvarez	4.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/german_angst_2015
2015	Amongst Bees	Fermín Álvarez	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/amongst_bees_2015
1969	Ur ku00e4rlekens spru00e5k	Phill Freeman	4.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/ur_ku00e4rlekens_spru00e5k_1969
2016	Grease Live!	Paula Lago	6.6	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/grease_live!_2016
2015	Marcus	Fermín Álvarez	6.9	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/marcus_2015
2022	V for Vengeance	Fermín Álvarez	3.4	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/v_for_vengeance_2022
2020	Deported	Paul Pendergast	4.0	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/deported_2020
2015	Natasha	Fermín Álvarez	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/natasha_2015
2018	MILF	Paula Lago	4.1	Una película aburrida	https.//cinemanía.com/paula/paula_lago/milf_2018
2021	Cherry	Phill Freeman	4.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/cherry_2021
2019	Little White Lies 2	Phill Freeman	5.8	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/little_white_lies_2_2019
2012	Red Balls	Luisa Molina	2.1	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/red_balls_2012
1938	Holiday	Fermín Álvarez	5.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/holiday_1938
2015	Tired Violence	Fermín Álvarez	7.0	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/tired_violence_2015
1973	No Way Out	Fermín Álvarez	6.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/no_way_out_1973
2016	Honey Hunters	Paula Lago	6.0	Un buen documental	https.//cinemanía.com/paula/paula_lago/honey_hunters_2016
2014	Jarhead 2: Field of Fire	Paula Lago	4.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/jarhead_2:_field_of_fire_2014
2019	This Time, Maybe	Phill Freeman	2.5	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/this_time,_maybe_2019
2011	The Killing Game	Phill Freeman	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_killing_game_2011
2000	Submerged	Paul Pendergast	3.5	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/submerged_2000
2017	Love by Chance	Carlos Alonso	5.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/love_by_chance_2017
2016	Te3n	Paula Lago	6.6	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/te3n_2016
